,ticker,quarter,year,priceToEarning,priceToBook,roe,roa,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,epsChange,assetOnEquity,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,bookValuePerShareChange,creditGrowth,industry,organName
113,SCR,Q3,2020,34.4,0.5,0.016,0.006,179,11565,,,,,,0.385,,,0.7,-0.681,2.6,,,,,,,,,1.5,,0.004,,Bất động sản,Công ty Cổ phần Địa Ốc Sài Gòn Thương Tín
114,SGR,Q3,2020,7.0,1.3,0.199,0.077,2444,12915,,,,,,0.397,,,0.7,-0.02,2.5,,,,,,,,,1.5,,0.004,,Bất động sản,Công ty Cổ phần Tổng Công ty Cổ phần Địa ốc Sài Gòn
115,SZC,Q3,2020,13.8,2.0,0.151,0.053,1829,12404,,,,,,0.324,,,0.5,-0.135,3.1,,,,,,,,,2.1,,0.031,,Bất động sản,Công ty Cổ phần Sonadezi Châu Đức
116,SJS,Q3,2020,24.3,1.3,0.052,0.016,962,18561,,,,,,0.3,,,0.4,0.043,3.3,,,,,,,,,2.3,,0.005,,Bất động sản,Công ty Cổ phần Đầu tư Phát triển Đô thị và Khu công nghiệp Sông Đà
117,SZL,Q3,2020,8.3,1.6,0.182,0.063,5623,28502,,,,,,0.313,,,0.5,-0.017,3.2,,,,,,,,,2.2,,0.049,,Bất động sản,Công ty Cổ phần Sonadezi Long Thành
118,SZB,Q3,2020,7.3,1.4,0.203,0.102,3559,17917,,,,,,0.478,,,0.9,0.034,2.1,,,,,,,,,1.1,,0.062,,Bất động sản,Công ty Cổ phần Sonadezi Long Bình
119,TDC,Q3,2020,3.6,0.6,0.184,0.034,2154,12660,,,,,,0.216,,,0.3,0.285,4.6,,,,,,,,,3.5,,0.045,,Bất động sản,Công ty Cổ phần Kinh doanh và Phát triển Bình Dương
120,TDH,Q3,2020,9.9,0.5,0.052,0.017,779,15320,,,,,,0.331,,,0.9,0.109,3.0,,,,,,,,,1.1,,-0.002,,Bất động sản,Công ty Cổ phần Phát triển Nhà Thủ Đức
121,TEG,Q3,2020,-113.1,0.8,-0.007,-0.004,-37,5375,,,,,,0.581,,,2.7,0.635,1.7,,,,,,,,,0.4,,0.0,,Bất động sản,Công ty Cổ phần Năng Lượng và Bất động sản Trường Thành
122,TIG,Q3,2020,8.8,0.9,0.105,0.064,584,5728,,,,,,0.596,,,2.9,-0.086,1.7,,,,,,,,,0.3,,0.008,,Bất động sản,Công ty Cổ phần Tập đoàn Đầu tư Thăng Long
123,TID,Q3,2020,34.3,1.8,0.051,0.007,469,9053,,,,,,0.132,,,0.3,1.013,7.6,,,,,,,,,3.5,,0.062,,Bất động sản,Công ty Cổ phần Tổng Công ty Tín Nghĩa
124,TIP,Q3,2020,16.5,2.7,0.172,0.107,1376,8297,,,,,,0.64,,,2.1,-0.074,1.6,,,,,,,,,0.5,,0.02,,Bất động sản,Công ty Cổ phần Phát triển Khu công nghiệp Tín Nghĩa
125,TIX,Q3,2020,9.2,1.0,0.111,0.076,2890,25739,,,,,,0.676,,,2.1,-0.07,1.5,,,,,,,,,0.5,,0.027,,Bất động sản,Công ty Cổ phần Sản xuất Kinh doanh Xuất nhập khẩu Dịch vụ và Đầu tư Tân Bình
126,V21,Q3,2020,-8.2,0.5,-0.061,-0.016,-583,9149,,,,,,0.243,,,0.3,0.11,4.1,,,,,,,,,3.1,,-0.012,,Bất động sản,Công ty Cổ phần Vinaconex 21
127,VC3,Q3,2020,38.8,1.6,0.054,0.026,292,6954,,,,,,0.525,,,1.1,-0.423,1.9,,,,,,,,,0.9,,0.001,,Bất động sản,Công ty Cổ phần Tập đoàn Nam Mê Kông
128,VCR,Q3,2020,-371.1,28.9,-0.055,-0.013,-59,761,,,,,,0.174,,,0.2,0.289,5.7,,,,,,,,,4.7,,-0.016,,Bất động sản,Công ty Cổ phần Đầu tư và Phát triển Du lịch Vinaconex
129,VGV,Q3,2020,12.6,0.9,0.069,0.023,766,10976,,,,,,0.342,,,0.7,-0.069,2.9,,,,,,,,,1.5,,-0.055,,Bất động sản,Tổng Công ty Tư vấn Xây dựng Việt Nam - CTCP
130,VPH,Q3,2020,23.6,0.3,0.015,0.008,158,10742,,,,,,0.493,,,1.0,-0.236,2.0,,,,,,,,,1.0,,0.001,,Bất động sản,Công ty Cổ phần Vạn Phát Hưng
131,VRC,Q3,2020,187.3,0.4,0.002,0.001,38,19474,,,,,,0.577,,,3.0,-0.368,1.7,,,,,,,,,0.3,,0.0,,Bất động sản,Công ty Cổ phần Bất động sản và Đầu tư VRC
132,VRG,Q3,2020,11.8,1.7,0.144,0.06,1514,10684,,,,,,0.414,,,0.7,-0.009,2.4,,,,,,,,,1.4,,0.013,,Bất động sản,Công ty Cổ phần Phát triển Đô thị và Khu Công nghiệp Cao Su Việt Nam
133,ABI,Q3,2020,5.5,1.5,0.295,0.101,5392,19622.0,,,,,,0.344,,,0.5,-0.01,2.9,,,,,,,,,1.9,,0.044,,Bảo hiểm,Công ty Cổ phần Bảo hiểm Ngân hàng Nông Nghiệp
134,BIC,Q3,2020,7.8,0.9,0.115,0.046,2216,19817,,,,,,0.402,,,0.7,0.049,2.5,,,,,,,,,1.5,,0.033,,Bảo hiểm,Tổng Công ty Cổ phần Bảo hiểm Ngân hàng Đầu tư và Phát triển Việt Nam
135,BLI,Q3,2020,14.1,0.5,0.034,0.013,418,12099,,,,,,0.354,,,0.5,0.247,2.8,,,,,,,,,1.8,,0.056,,Bảo hiểm,Tổng Công ty Cổ phần Bảo hiểm Bảo Long
136,BMI,Q3,2020,11.7,1.1,0.09,0.035,1846,20470.0,,,,,,0.36,,,0.6,0.116,2.8,,,,,,,,,1.8,,0.027,,Bảo hiểm,Tổng Công ty Cổ phần Bảo Minh
137,MIG,Q3,2020,10.5,0.9,0.087,0.025,761,8751,,,,,,0.272,,,0.4,-0.071,3.7,,,,,,,,,2.7,,0.012,,Bảo hiểm,Tổng Công ty Cổ phần Bảo hiểm Quân đội
138,PGI,Q3,2020,8.0,1.0,0.125,0.032,1707,13790.0,,,,,,0.248,,,0.3,-0.036,4.0,,,,,,,,,3.0,,0.018,,Bảo hiểm,Tổng Công ty Cổ phần Bảo hiểm Petrolimex
139,PTI,Q3,2020,7.0,0.8,0.122,0.03,2844,24045.0,,,,,,0.241,,,0.3,0.102,4.1,,,,,,,,,3.1,,0.02,,Bảo hiểm,Tổng Công ty Cổ phần Bảo hiểm Bưu điện
140,PVI,Q3,2020,8.6,0.9,0.105,0.031,3037,28664.0,,,,,,0.291,,,0.4,0.011,3.4,,,,,,,,,2.3,,-0.048,,Bảo hiểm,Công ty Cổ phần PVI
141,VNR,Q3,2020,7.1,0.8,0.107,0.045,2129,20141.0,,,,,,0.433,,,0.8,0.167,2.3,,,,,,,,,1.3,,0.039,,Bảo hiểm,Tổng Công ty Cổ phần Tái bảo hiểm Quốc gia Việt Nam
142,BSA,Q3,2020,12.2,1.0,0.085,0.034,896,10947,,,,,,0.433,,,0.8,-0.003,2.3,,,,,,,,,1.3,,0.077,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thủy điện Buôn Đôn
143,BHA,Q3,2020,143.9,1.3,0.009,0.003,90,9806,,,,,,0.339,,,0.5,-1.206,2.9,,,,,,,,,1.9,,0.12,,"Điện, nước & xăng dầu khí đốt",Công ty cổ phần Thủy điện Bắc Hà
144,BTP,Q3,2020,3.6,0.7,0.191,0.127,3657,20060,,,,,,0.69,,,2.2,0.026,1.5,,,,,,,,,0.5,,0.009,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Nhiệt điện Bà Rịa
145,CHP,Q3,2020,11.4,1.5,0.133,0.061,1472,11332,,,,,,0.495,,,1.0,0.452,2.0,,,,,,,,,1.0,,-0.046,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thủy điện Miền Trung
146,DNC,Q3,2020,12.5,3.8,0.332,0.225,3282,10798,,,,,,0.701,,,2.3,0.037,1.4,,,,,,,,,0.4,,0.143,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Điện nước Lắp máy Hải Phòng
147,DNH,Q3,2020,14.2,1.7,0.118,0.08,1609,13268,,,,,,0.685,,,2.2,-0.247,1.5,,,,,,,,,0.4,,0.043,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thủy điện Đa Nhim - Hàm Thuận - Đa Mi
148,DRL,Q3,2020,8.1,3.3,0.401,0.377,5545,13702,,,,,,0.937,,,15.0,0.133,1.1,,,,,,,,,0.1,,0.12,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thủy điện - Điện lực 3
149,PGV,Q3,2020,6.9,0.9,0.135,0.022,1476,11775,,,,,,0.18,,,0.2,0.395,5.6,,,,,,,,,4.4,,0.043,,"Điện, nước & xăng dầu khí đốt",Tổng Công ty Phát điện 3 - Công ty Cổ phần
150,GHC,Q3,2020,11.2,2.4,0.228,0.08,1930,8932,,,,,,0.372,,,0.6,0.007,2.7,,,,,,,,,1.7,,0.066,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thủy điện Gia Lai
151,GEG,Q3,2020,18.0,1.8,0.104,0.036,766,7746,,,,,,0.352,,,0.6,0.018,2.8,,,,,,,,,1.6,,0.021,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Điện Gia Lai
152,GSM,Q3,2020,15.4,0.7,0.044,0.026,539,12449,,,,,,0.623,,,1.7,-0.346,1.6,,,,,,,,,0.6,,0.016,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thủy điện Hương Sơn
153,HJS,Q3,2020,10.5,1.9,0.179,0.132,2485,14057,,,,,,0.755,,,3.6,-0.002,1.3,,,,,,,,,0.3,,0.03,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thủy điện Nậm Mu
154,HNA,Q3,2020,-21.2,1.0,-0.045,-0.027,-496,10943,,,,,,0.624,,,1.7,1.542,1.6,,,,,,,,,0.6,,0.023,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thủy điện Hủa Na
155,KHP,Q3,2020,-1.3,1.0,-0.535,-0.142,-4545,5891,,,,,,0.186,,,0.2,0.903,5.4,,,,,,,,,4.4,,-0.122,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Điện lực Khánh Hòa
156,NBP,Q3,2020,5.5,0.5,0.101,0.06,2016,20530,,,,,,0.612,,,1.6,0.049,1.6,,,,,,,,,0.6,,0.012,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Nhiệt Điện Ninh Bình
157,ND2,Q3,2020,10.4,1.6,0.156,0.057,2138,13746,,,,,,0.368,,,0.6,0.163,2.7,,,,,,,,,1.7,,0.163,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Đầu tư và Phát triển điện Miền Bắc 2
158,HND,Q3,2020,5.0,1.2,0.244,0.127,3032,13049,,,,,,0.578,,,1.4,0.057,1.7,,,,,,,,,0.7,,0.028,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Nhiệt điện Hải Phòng
159,NT2,Q3,2020,9.2,1.4,0.152,0.083,2198,14222,,,,,,0.599,,,1.5,-0.21,1.7,,,,,,,,,0.7,,-0.097,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2
160,PIC,Q3,2020,30.9,0.8,0.026,0.016,261,9913,,,,,,0.631,,,1.7,0.115,1.6,,,,,,,,,0.6,,-0.058,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Đầu tư Điện lực 3
161,PPC,Q3,2020,5.9,1.0,0.165,0.142,3108,18996,,,,,,0.889,,,8.0,-0.093,1.1,,,,,,,,,0.1,,0.01,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Nhiệt điện Phả Lại
162,QTP,Q3,2020,12.0,0.9,0.076,0.034,774,10540,,,,,,0.492,,,1.0,-0.136,2.0,,,,,,,,,1.0,,-0.013,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Nhiệt điện Quảng Ninh
163,QPH,Q3,2020,7.4,1.2,0.159,0.106,2299,14501,,,,,,0.675,,,2.1,0.134,1.5,,,,,,,,,0.5,,0.04,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thủy điện Quế Phong
164,SBA,Q3,2020,10.3,0.9,0.091,0.055,1183,13488,,,,,,0.62,,,1.6,0.613,1.6,,,,,,,,,0.6,,0.041,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Sông Ba
165,SEB,Q3,2020,8.4,2.3,0.267,0.127,3014,11248,,,,,,0.486,,,1.7,0.054,2.1,,,,,,,,,0.6,,-0.062,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Đầu tư và Phát triển Điện Miền Trung
166,SHP,Q3,2020,24.5,1.9,0.073,0.039,800,10432,,,,,,0.553,,,1.2,-0.617,1.8,,,,,,,,,0.8,,-0.002,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thủy điện Miền Nam
167,SJD,Q3,2020,9.2,1.2,0.132,0.082,1670,12377,,,,,,0.631,,,1.8,-0.188,1.6,,,,,,,,,0.6,,0.056,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thủy điện Cần Đơn
168,SMA,Q3,2020,29.2,0.9,0.032,0.014,326,10040,,,,,,0.451,,,0.8,0.555,2.2,,,,,,,,,1.2,,0.053,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thiết bị Phụ tùng Sài Gòn
169,SP2,Q3,2020,3.7,-3.2,-0.595,0.055,2427,-2841,,,,,,-0.067,,,-0.1,0.258,-15.0,,,,,,,,,-16.0,,-0.395,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thủy điện Sử Pán 2
170,ISH,Q3,2020,11.4,1.4,0.117,0.081,1420,11877,,,,,,0.722,,,2.6,-0.264,1.4,,,,,,,,,0.4,,0.039,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thủy điện Srok Phu Miêng IDICO
171,S4A,Q3,2020,18.4,2.3,0.122,0.055,1372,11090,,,,,,0.468,,,0.9,-0.292,2.1,,,,,,,,,1.1,,0.035,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thủy điện Sê San 4A
172,TBC,Q3,2020,9.5,1.4,0.146,0.108,2254,15505,,,,,,0.606,,,2.7,0.38,1.7,,,,,,,,,0.4,,0.068,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thủy điện Thác Bà
173,VCP,Q3,2020,54.1,3.3,0.063,0.023,633,10367,,,,,,0.286,,,0.5,-0.447,3.5,,,,,,,,,1.9,,0.002,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Xây dựng và Năng lượng VCP
174,TMP,Q3,2020,9.5,1.6,0.176,0.15,3613,20884,,,,,,0.89,,,10.8,-0.229,1.1,,,,,,,,,0.1,,0.015,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thủy điện Thác Mơ
175,DTK,Q3,2020,9.1,0.6,0.07,0.024,742,10606,,,,,,0.363,,,0.6,0.157,2.8,,,,,,,,,1.7,,0.01,,"Điện, nước & xăng dầu khí đốt",Tổng Công ty Điện lực TKV - Công ty Cổ phần
176,VPD,Q3,2020,48.9,1.1,0.024,0.01,284,12089,,,,,,0.577,,,1.4,-0.111,1.7,,,,,,,,,0.7,,0.038,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Phát triển Điện lực Việt Nam
177,VSH,Q3,2020,60.7,1.5,0.025,0.009,329,13411,,,,,,0.337,,,0.5,0.76,3.0,,,,,,,,,2.0,,0.009,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thủy điện Vĩnh Sơn - Sông Hinh
178,ASP,Q3,2020,8.0,0.4,0.052,0.014,668,12945,,,,,,0.273,,,0.4,-0.16,3.7,,,,,,,,,2.6,,0.003,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Tập đoàn Dầu khí An Pha
179,BDW,Q3,2020,6.3,0.8,0.136,0.06,1911,14388,,,,,,0.452,,,0.8,0.116,2.2,,,,,,,,,1.2,,0.054,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp thoát nước Bình Định
180,NBT,Q3,2020,6.3,0.9,0.15,0.108,1901,12933,,,,,,0.741,,,2.9,0.029,1.3,,,,,,,,,0.3,,-0.006,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp thoát nước Bến Tre
181,BGW,Q3,2020,50.6,2.2,0.043,0.036,443,10422,,,,,,0.854,,,5.8,0.159,1.2,,,,,,,,,0.2,,-0.001,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Nước sạch Bắc Giang
182,BWE,Q3,2020,8.7,1.9,0.236,0.082,2856,12888,,,,,,0.346,,,0.5,0.065,2.9,,,,,,,,,1.9,,0.06,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần - Tổng công ty Nước - Môi trường Bình Dương
183,BWS,Q3,2020,12.8,3.1,0.256,0.235,2522,10309,,,,,,0.925,,,12.4,0.012,1.1,,,,,,,,,0.1,,-0.006,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp Nước Bà Rịa - Vũng Tàu
184,CMW,Q3,2020,15.3,1.0,0.071,0.035,780,11420,,,,,,0.516,,,1.1,-0.131,1.9,,,,,,,,,0.9,,0.007,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp nước Cà Mau
185,CCI,Q3,2020,6.8,0.8,0.118,0.046,1800,15341,,,,,,0.394,,,0.6,-0.008,2.5,,,,,,,,,1.5,,0.032,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Đầu tư Phát triển Công nghiệp Thương mại Củ Chi
186,CLW,Q3,2020,29.0,1.4,0.047,0.021,799,16406,,,,,,0.409,,,0.7,-0.412,2.4,,,,,,,,,1.4,,0.037,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp nước Chợ Lớn
187,CNG,Q3,2020,13.1,1.1,0.077,0.04,1435,17785,,,,,,0.452,,,0.8,-0.311,2.2,,,,,,,,,1.2,,0.003,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần CNG Việt Nam
188,CTW,Q3,2020,11.0,1.2,0.109,0.049,1480,14034,,,,,,0.521,,,1.4,0.142,1.9,,,,,,,,,0.7,,0.044,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp thoát nước Cần Thơ
189,DNW,Q3,2020,9.1,1.5,0.169,0.062,1888,11807,,,,,,0.395,,,0.7,0.119,2.5,,,,,,,,,1.4,,-0.009,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp nước Đồng Nai
190,DNN,Q3,2020,0.1,0.0,0.202,0.113,2415,12045,,,,,,0.527,,,1.1,-0.097,1.9,,,,,,,,,0.9,,-0.017,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp nước Đà Nẵng
191,HGW,Q3,2020,17.0,0.5,0.037,0.028,483,15154,,,,,,0.847,,,5.6,-0.27,1.2,,,,,,,,,0.2,,0.021,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp thoát nước - Công trình Đô thị Hậu Giang
192,HPW,Q3,2020,11.0,1.0,0.092,0.036,1184,13193,,,,,,0.361,,,0.6,0.012,2.8,,,,,,,,,1.7,,0.032,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp nước Hải Phòng
193,HTC,Q3,2020,7.3,1.1,0.149,0.079,2394,16647,,,,,,0.545,,,1.2,0.01,1.8,,,,,,,,,0.8,,0.018,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thương mại Hóc Môn
194,KHW,Q3,2020,13.7,1.5,0.113,0.062,1236,11036,,,,,,0.572,,,1.3,0.051,1.7,,,,,,,,,0.7,,-0.036,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp thoát nước Khánh Hòa
195,LAW,Q3,2020,10.4,0.9,0.087,0.051,1266,14144,,,,,,0.531,,,1.1,-0.333,1.9,,,,,,,,,0.9,,0.009,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp thoát nước Long An
196,NQB,Q3,2020,61.0,2.2,0.036,0.026,379,10635,,,,,,0.693,,,2.3,0.191,1.4,,,,,,,,,0.4,,0.018,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp nước Quảng Bình
197,NQT,Q3,2020,12.0,0.7,0.06,0.043,640,10826,,,,,,0.733,,,2.7,0.087,1.4,,,,,,,,,0.4,,0.02,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Nước sạch Quảng Trị
198,NS2,Q3,2020,41.6,0.9,0.022,0.01,224,10206,,,,,,0.454,,,0.8,-0.033,2.2,,,,,,,,,1.2,,0.009,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Nước sạch số 2 Hà Nội
199,PCG,Q3,2020,-23.8,0.6,-0.024,-0.018,-222,8567,,,,,,0.747,,,3.0,-0.564,1.3,,,,,,,,,0.3,,0.005,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Đầu tư Phát triển Gas Đô thị
200,PGC,Q3,2020,8.4,1.3,0.15,0.064,2020,13400,,,,,,0.453,,,0.9,-0.044,2.2,,,,,,,,,1.2,,0.043,,"Điện, nước & xăng dầu khí đốt",Tổng Công ty Gas Petrolimex - Công ty Cổ phần
201,PGD,Q3,2020,11.3,1.7,0.145,0.059,2077,14068,,,,,,0.408,,,0.7,0.135,2.5,,,,,,,,,1.5,,-0.098,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Phân phối khí thấp áp dầu khí Việt Nam
202,PGS,Q3,2020,23.4,0.7,0.03,0.014,580,19092,,,,,,0.454,,,0.8,0.808,2.2,,,,,,,,,1.2,,-0.006,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Kinh doanh Khí Miền Nam
203,PJC,Q3,2020,8.9,1.3,0.158,0.069,2399,16220,,,,,,0.502,,,1.0,0.059,2.0,,,,,,,,,1.0,,0.054,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thương mại và Vận tải Petrolimex Hà Nội
204,PMG,Q3,2020,32.7,1.3,0.038,0.011,374,9583,,,,,,0.258,,,0.8,-0.446,3.9,,,,,,,,,1.2,,0.094,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Đầu tư và Sản xuất Petro Miền Trung
205,PMW,Q3,2020,10.0,1.8,0.177,0.162,1748,9950,,,,,,0.921,,,11.6,0.059,1.1,,,,,,,,,0.1,,-0.037,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp Nước Phú Mỹ
206,POV,Q3,2020,-30.2,0.4,-0.013,-0.006,-159,12405,,,,,,0.486,,,0.9,0.364,2.1,,,,,,,,,1.1,,0.03,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Xăng dầu Dầu khí Vũng Áng
207,DNA,Q3,2020,7.3,0.6,0.079,0.058,2546,33806,,,,,,0.742,,,2.9,0.144,1.3,,,,,,,,,0.3,,0.024,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Điện nước An Giang
208,PVG,Q3,2020,-717.7,0.5,-0.001,0.0,-9,12837,,,,,,0.353,,,0.5,-0.966,2.8,,,,,,,,,1.8,,-0.01,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Kinh doanh LPG Việt Nam
209,PPY,Q3,2020,14.9,1.4,0.094,0.049,1242,13348,,,,,,0.495,,,1.0,1.008,2.0,,,,,,,,,1.0,,0.055,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Xăng dầu dầu khí Phú Yên
210,PWS,Q3,2020,26.2,1.0,0.039,0.031,436,10999,,,,,,0.792,,,3.8,-0.25,1.3,,,,,,,,,0.3,,-0.04,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp thoát nước Phú Yên
211,CHS,Q3,2020,5.1,0.7,0.149,0.1,1623,11153,,,,,,0.66,,,1.9,-0.354,1.5,,,,,,,,,0.5,,0.03,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Chiếu sáng Công cộng Thành phố Hồ Chí Minh
212,SFC,Q3,2020,10.3,1.3,0.119,0.067,2026,16460,,,,,,0.569,,,1.3,0.108,1.8,,,,,,,,,0.8,,0.029,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Nhiên liệu Sài Gòn
213,SII,Q3,2020,-20.8,1.1,-0.05,-0.021,-863,16799,,,,,,0.429,,,1.5,1.805,2.3,,,,,,,,,0.7,,-0.02,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Hạ tầng Nước Sài Gòn
214,TDG,Q3,2020,25.1,0.2,0.008,0.004,95,11818,,,,,,0.515,,,1.1,-1.736,1.9,,,,,,,,,0.9,,0.02,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Đầu tư TDG Global
215,TDM,Q3,2020,10.4,1.3,0.127,0.094,2098,17221,,,,,,0.752,,,3.0,-0.005,1.3,,,,,,,,,0.3,,0.066,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Nước Thủ Dầu Một
216,TDW,Q3,2020,6.9,1.3,0.19,0.062,3270,17753,,,,,,0.295,,,0.4,0.117,3.4,,,,,,,,,2.4,,0.051,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp nước Thủ Đức
217,THN,Q3,2020,3.2,0.3,0.105,0.05,1154,11222,,,,,,0.494,,,1.0,0.131,2.0,,,,,,,,,1.0,,0.035,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp nước Thanh Hóa
218,TMC,Q3,2020,21.6,0.8,0.037,0.023,581,15433,,,,,,0.63,,,1.7,0.071,1.6,,,,,,,,,0.6,,0.032,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Thương mại Xuất nhập khẩu Thủ Đức
219,TVW,Q3,2020,4.0,0.4,0.097,0.051,1105,11580,,,,,,0.544,,,1.2,0.199,1.8,,,,,,,,,0.8,,0.032,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp thoát nước Trà Vinh
220,TNW,Q3,2020,72.8,0.9,0.012,0.005,184,14508,,,,,,0.399,,,0.7,-0.34,2.5,,,,,,,,,1.5,,-0.037,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Nước sạch Thái Nguyên
221,VLW,Q3,2020,6.1,1.0,0.176,0.134,2139,12658,,,,,,0.765,,,3.3,0.051,1.3,,,,,,,,,0.3,,0.038,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Cấp nước Vĩnh Long
222,VCW,Q3,2020,32.7,2.2,0.071,0.047,1014,14791,,,,,,0.64,,,1.8,-0.333,1.6,,,,,,,,,0.6,,0.032,,"Điện, nước & xăng dầu khí đốt",Công ty Cổ phần Đầu tư Nước sạch Sông Đà
223,ABB,Q3,2020,,,0.124,0.011,1056,8966,0.026,0.308,0.028,0.425,0.055,0.091,0.143,0.451,0.1,0.035,11.0,0.441,0.318,0.667,0.633,0.816,0.818,0.018,0.362,10.0,0.017,0.03,0.131,Ngân hàng,Ngân hàng Thương mại Cổ phần An Bình
224,EIB,Q3,2020,24.5,1.3,0.053,0.006,695,13499,0.022,0.233,0.025,0.497,0.059,0.11,0.164,0.452,0.1,0.227,9.1,0.427,0.393,0.704,0.67,0.792,0.889,0.016,0.333,8.1,0.006,0.027,-0.057,Ngân hàng,Ngân hàng Thương mại Cổ phần Xuất nhập khẩu Việt Nam
